Date(UTC),UnixTimeStamp,Value (Wei),Value (GWei),Value (ETH),ETH Price (USD),Gas Fee USD
1/24/2021,1611446400,81094537437,81.094537437,8.109453743700001e-08,1392.45,0.00011292008865415067
1/25/2021,1611532800,108165111899,108.16511189900001,1.08165111899e-07,1318.47,0.00014261245508547454
1/26/2021,1611619200,85152958296,85.15295829600001,8.5152958296e-08,1368.22,0.00011650798059975313
1/27/2021,1611705600,100000938092,100.00093809200001,1.00000938092e-07,1241.51,0.00012415216465059891
1/28/2021,1611792000,94810705889,94.810705889,9.4810705889e-08,1330.78,0.00012617219118296342
1/29/2021,1611878400,140718048076,140.718048076,1.4071804807600002e-07,1379.13,0.00019406848164305393
1/30/2021,1611964800,113279829168,113.279829168,1.13279829168e-07,1379.35,0.0001562525323628808
1/31/2021,1612051200,128793092351,128.793092351,1.2879309235100002e-07,1314.18,0.0001692573061058372
2/1/2021,1612137600,153670444525,153.67044452500002,1.5367044452500002e-07,1374.57,0.00021123078293072925
2/2/2021,1612224000,175725125692,175.725125692,1.75725125692e-07,1513.9,0.00026603026778511884
2/3/2021,1612310400,173452930944,173.452930944,1.73452930944e-07,1667.22,0.0002891841955284557
2/4/2021,1612396800,232624122045,232.624122045,2.3262412204500003e-07,1597.44,0.00037160307751956485
2/5/2021,1612483200,252332377959,252.332377959,2.5233237795900004e-07,1721.48,0.0004343851420088594
2/6/2021,1612569600,179640400255,179.640400255,1.7964040025500002e-07,1679.14,0.00030164138168418074
2/7/2021,1612656000,160070061791,160.070061791,1.60070061791e-07,1614.64,0.00025845552457022026
2/8/2021,1612742400,212876143856,212.87614385600003,2.12876143856e-07,1752.87,0.0003731442062808667
2/9/2021,1612828800,233573642120,233.57364212000002,2.3357364212000003e-07,1772.05,0.000413904172518746
2/10/2021,1612915200,213088755493,213.088755493,2.13088755493e-07,1743.0,0.000371413700824299
2/11/2021,1613001600,175206973615,175.206973615,1.7520697361500002e-07,1787.69,0.0003132157546617994
2/12/2021,1613088000,180073474689,180.07347468900002,1.8007347468900002e-07,1844.84,0.0003322067490452548
2/13/2021,1613174400,188806380037,188.80638003700003,1.8880638003700002e-07,1817.48,0.0003431518195896468
2/14/2021,1613260800,150406446159,150.406446159,1.50406446159e-07,1802.96,0.00027117680616683065
2/15/2021,1613347200,178714935402,178.714935402,1.78714935402e-07,1779.4,0.00031800535605431884
2/16/2021,1613433600,173040148593,173.040148593,1.73040148593e-07,1782.83,0.0003085011681160582
2/17/2021,1613520000,173353196892,173.353196892,1.7335319689200002e-07,1851.14,0.00032090103689465694
2/18/2021,1613606400,183087330179,183.08733017900002,1.8308733017900001e-07,1939.61,0.0003551180164884902
2/19/2021,1613692800,186185551001,186.18555100100002,1.86185551001e-07,1957.47,0.0003644526305179275
2/20/2021,1613779200,201536365984,201.536365984,2.0153636598400001e-07,1915.12,0.00038596632522327806
2/21/2021,1613865600,144972264178,144.97226417800002,1.4497226417800002e-07,1935.14,0.00028054162730141495
2/22/2021,1613952000,272678365073,272.678365073,2.7267836507300003e-07,1778.07,0.00048484122058534916
2/23/2021,1614038400,373797248353,373.79724835300004,3.73797248353e-07,1578.19,0.0005899230793782211
2/24/2021,1614124800,210130693063,210.13069306300002,2.1013069306300002e-07,1625.17,0.00034149809844519576
2/25/2021,1614211200,165093586374,165.093586374,1.65093586374e-07,1481.88,0.00024464888377590313
2/26/2021,1614297600,158443481334,158.443481334,1.58443481334e-07,1446.1,0.0002291251183570974
2/27/2021,1614384000,118466010557,118.466010557,1.18466010557e-07,1460.23,0.00017298762259564812
2/28/2021,1614470400,117851797297,117.851797297,1.1785179729700001e-07,1422.58,0.00016765360979876628
3/1/2021,1614556800,118599353229,118.599353229,1.1859935322900001e-07,1571.49,0.00018637769760584122
3/2/2021,1614643200,124935317747,124.93531774700001,1.24935317747e-07,1488.67,0.0001859874594704265
3/3/2021,1614729600,130985895074,130.985895074,1.30985895074e-07,1568.65,0.0002054710243078301
3/4/2021,1614816000,112789006531,112.78900653100001,1.12789006531e-07,1538.37,0.00017351122397709447
3/5/2021,1614902400,137793802658,137.793802658,1.3779380265800001e-07,1529.75,0.00021079006961607552
3/6/2021,1614988800,99200636716,99.200636716,9.920063671600001e-08,1651.48,0.0001638278675237397
3/7/2021,1615075200,132472579830,132.47257983,1.3247257983000002e-07,1726.33,0.00022869138873792393
3/8/2021,1615161600,137159601599,137.159601599,1.3715960159900002e-07,1834.48,0.00025161654594133356
3/9/2021,1615248000,140390240389,140.390240389,1.40390240389e-07,1872.1,0.00026282456903224693
3/10/2021,1615334400,134143820746,134.14382074600002,1.3414382074600002e-07,1795.63,0.00024087266884614003
3/11/2021,1615420800,132247327143,132.247327143,1.3224732714300002e-07,1827.06,0.0002416238015298896
3/12/2021,1615507200,171780234615,171.780234615,1.7178023461500002e-07,1767.77,0.00030366794534535856
3/13/2021,1615593600,162674252399,162.674252399,1.62674252399e-07,1921.18,0.00031252652022391086
3/14/2021,1615680000,149068956179,149.068956179,1.49068956179e-07,1848.69,0.0002755822885985555
3/15/2021,1615766400,189463051239,189.463051239,1.8946305123900001e-07,1794.83,0.0003400539682552944
3/16/2021,1615852800,188700812770,188.70081277,1.8870081277e-07,1805.64,0.0003407257355700228
3/17/2021,1615939200,193802222899,193.80222289900001,1.9380222289900002e-07,1823.03,0.000353307266411564
3/18/2021,1616025600,177580645455,177.58064545500002,1.7758064545500002e-07,1776.16,0.00031541163923135283
3/19/2021,1616112000,158800115050,158.80011505000002,1.5880011505000002e-07,1809.76,0.000287390096212888
3/20/2021,1616198400,141122871221,141.122871221,1.4112287122100002e-07,1805.49,0.0002547959327608033
3/21/2021,1616284800,138089306566,138.089306566,1.38089306566e-07,1783.94,0.00024634303755535005
3/22/2021,1616371200,187501594542,187.50159454200002,1.8750159454200001e-07,1682.05,0.0003153870570993711
3/23/2021,1616457600,163876571793,163.876571793,1.63876571793e-07,1668.69,0.0002734591965852612
3/24/2021,1616544000,176580847487,176.580847487,1.7658084748700002e-07,1583.24,0.0002795698609753179
3/25/2021,1616630400,179094812700,179.0948127,1.790948127e-07,1588.34,0.000284463454803918
3/26/2021,1616716800,145286643587,145.28664358700001,1.45286643587e-07,1699.89,0.00024697131256710546
3/27/2021,1616803200,118832877161,118.83287716100001,1.18832877161e-07,1713.94,0.00020367242148132435
3/28/2021,1616889600,124092555106,124.092555106,1.24092555106e-07,1686.74,0.00020931187639949446
3/29/2021,1616976000,150489681921,150.489681921,1.5048968192100002e-07,1816.48,0.00027336149741585814
3/30/2021,1617062400,167319411691,167.319411691,1.67319411691e-07,1841.4,0.0003081019646878074
3/31/2021,1617148800,210893109900,210.8931099,2.1089310990000001e-07,1919.08,0.000404720749346892
4/1/2021,1617235200,191869919452,191.869919452,1.91869919452e-07,1967.67,0.00037753668440811686
4/2/2021,1617321600,186231148818,186.231148818,1.8623114881800002e-07,2134.46,0.00039750293790606834
4/3/2021,1617408000,146063400928,146.06340092800002,1.46063400928e-07,2009.19,0.00029346912451052833
4/4/2021,1617494400,112039248727,112.039248727,1.12039248727e-07,2076.62,0.00023266294469146274
4/5/2021,1617580800,148795113225,148.79511322500002,1.48795113225e-07,2107.73,0.00031361992399772925
4/6/2021,1617667200,153265691515,153.26569151500001,1.53265691515e-07,2112.29,0.00032374158753021936
4/7/2021,1617753600,153647677894,153.647677894,1.5364767789400002e-07,1964.18,0.000301791695965837
4/8/2021,1617840000,124438377904,124.438377904,1.24438377904e-07,2081.11,0.00025896995263979345
4/9/2021,1617926400,118854613506,118.854613506,1.1885461350600001e-07,2066.55,0.00024561900154082436
4/10/2021,1618012800,98446127075,98.446127075,9.844612707500001e-08,2133.82,0.00021006631487517654
4/11/2021,1618099200,85229481055,85.22948105500001,8.5229481055e-08,2150.54,0.0001832894081880197
4/12/2021,1618185600,109282376325,109.282376325,1.09282376325e-07,2137.79,0.00023362277128382176
4/13/2021,1618272000,120270890177,120.27089017700001,1.20270890177e-07,2298.66,0.00027646188441426283
4/14/2021,1618358400,137756107863,137.756107863,1.3775610786300002e-07,2431.86,0.00033500356846771523
4/15/2021,1618444800,105013545945,105.013545945,1.05013545945e-07,2517.08,0.0002643274962272406
4/16/2021,1618531200,183796313660,183.79631366,1.8379631366e-07,2430.91,0.0004467922968392306
4/17/2021,1618617600,144966485762,144.96648576200002,1.44966485762e-07,2318.01,0.0003360337636611737
4/18/2021,1618704000,170181112745,170.181112745,1.70181112745e-07,2240.96,0.00038136906641703523
4/19/2021,1618790400,195797651762,195.79765176200002,1.9579765176200002e-07,2163.36,0.0004235808079158404
4/20/2021,1618876800,265510040331,265.510040331,2.6551004033100003e-07,2332.45,0.0006192888935700409
4/21/2021,1618963200,166325327588,166.32532758800002,1.66325327588e-07,2357.59,0.00039212692906819295
4/22/2021,1619049600,140016002618,140.01600261800002,1.40016002618e-07,2410.48,0.00033750577399063665
4/23/2021,1619136000,124223128337,124.223128337,1.24223128337e-07,2369.67,0.0002943678205263388
4/24/2021,1619222400,67652388873,67.652388873,6.765238887300001e-08,2216.56,0.0001499555790803369
4/25/2021,1619308800,55417762177,55.417762177,5.5417762177000005e-08,2322.14,0.00012868780226169877
4/26/2021,1619395200,62694725054,62.694725054,6.2694725054e-08,2534.9,0.00015892485853938462
4/27/2021,1619481600,66938145405,66.938145405,6.6938145405e-08,2667.93,0.00017858628627036164
4/28/2021,1619568000,79191609660,79.19160966000001,7.919160966000001e-08,2750.91,0.00021784899092979062
4/29/2021,1619654400,71836786969,71.836786969,7.1836786969e-08,2758.46,0.00019815890338250775
4/30/2021,1619740800,56781903115,56.781903115000006,5.6781903115000006e-08,2775.96,0.00015762429177111541
5/1/2021,1619827200,59677504645,59.677504645000006,5.9677504645e-08,2947.8,0.000175917348192531
5/2/2021,1619913600,43095065217,43.095065217000005,4.3095065217e-08,2954.22,0.00012731230356536575
5/3/2021,1620000000,66900438914,66.900438914,6.6900438914e-08,3432.21,0.00022961635544501997
5/4/2021,1620086400,69098834782,69.098834782,6.9098834782e-08,3241.09,0.0002239555424235924
5/5/2021,1620172800,59385330566,59.385330566,5.9385330566000006e-08,3522.18,0.0002091658236129539
5/6/2021,1620259200,65942349676,65.942349676,6.5942349676e-08,3491.74,0.00023025354005767624
5/7/2021,1620345600,68346008307,68.346008307,6.834600830700001e-08,3483.96,0.00023811475910125575
5/8/2021,1620432000,139807611958,139.807611958,1.39807611958e-07,3916.25,0.0005475215603305175
5/9/2021,1620518400,130671783382,130.671783382,1.30671783382e-07,3927.06,0.0005131559336481169
5/10/2021,1620604800,238385113212,238.38511321200002,2.3838511321200002e-07,3946.42,0.0009407677784821012
5/11/2021,1620691200,298765260904,298.765260904,2.98765260904e-07,4181.28,0.001249221210112677
5/12/2021,1620777600,281829434837,281.829434837,2.8182943483700004e-07,3811.29,0.0010741337066999099
5/13/2021,1620864000,170566587929,170.566587929,1.70566587929e-07,3718.99,0.0006343354348420717
5/14/2021,1620950400,128797309542,128.79730954200002,1.2879730954200002e-07,4087.02,0.000526397180044345
5/15/2021,1621036800,93121194895,93.121194895,9.3121194895e-08,3644.04,0.0003393373590451758
5/16/2021,1621123200,81298825948,81.298825948,8.129882594800001e-08,3586.18,0.00029155222363819866
5/17/2021,1621209600,95485853591,95.48585359100001,9.5485853591e-08,3280.73,0.00031326330445160145
5/18/2021,1621296000,88032574764,88.032574764,8.803257476400001e-08,3377.65,0.00029734322615162465
5/19/2021,1621382400,298784466223,298.78446622300004,2.9878446622300004e-07,2442.89,0.0007298975846915045
5/20/2021,1621468800,126958389431,126.95838943100001,1.26958389431e-07,2772.84,0.0003520353005498541
5/21/2021,1621555200,114601126841,114.60112684100001,1.1460112684100001e-07,2435.86,0.0002791523008269183
5/22/2021,1621641600,56329952594,56.329952594000005,5.6329952594000006e-08,2297.03,0.00012939159100699583
5/23/2021,1621728000,143673402773,143.67340277300002,1.43673402773e-07,2098.57,0.0003015086928573347
5/24/2021,1621814400,68467808560,68.46780856000001,6.846780856000001e-08,2648.77,0.00018135547727947122
5/25/2021,1621900800,51922095681,51.922095681,5.1922095681000005e-08,2707.49,0.00014057855483535069
5/26/2021,1621987200,50146189154,50.146189154000005,5.0146189154e-08,2888.94,0.00014486933169455677
5/27/2021,1622073600,39437129759,39.437129759,3.9437129759e-08,2742.48,0.00010815553962146233
5/28/2021,1622160000,40891552216,40.891552216,4.0891552216e-08,2412.36,9.864514490378977e-05
5/29/2021,1622246400,32976768948,32.976768948,3.2976768948e-08,2278.58,7.514020618953383e-05
5/30/2021,1622332800,28081052885,28.081052885000002,2.8081052885000003e-08,2386.91,6.702694594173535e-05
5/31/2021,1622419200,32279087412,32.279087412,3.2279087412e-08,2707.38,8.739175567750056e-05
6/1/2021,1622505600,29750836207,29.750836207000003,2.9750836207000003e-08,2634.23,7.837054526156562e-05
6/2/2021,1622592000,32350651721,32.350651721000006,3.2350651721000004e-08,2706.52,8.755768589592093e-05
6/3/2021,1622678400,33572372136,33.572372136000006,3.3572372136000004e-08,2856.01,9.588303054413739e-05
6/4/2021,1622764800,28918775826,28.918775826,2.8918775826e-08,2691.17,7.782534193965642e-05
6/5/2021,1622851200,22233993451,22.233993451,2.2233993451000003e-08,2629.76,5.847006661770177e-05
6/6/2021,1622937600,19356063389,19.356063389000003,1.9356063389000002e-08,2710.99,5.247409428694511e-05
6/7/2021,1623024000,24527732392,24.527732392,2.4527732392000003e-08,2593.12,6.360335342034305e-05
6/8/2021,1623110400,32504193436,32.504193436,3.2504193436e-08,2509.23,8.156049729541429e-05
6/9/2021,1623196800,27685890070,27.685890070000003,2.7685890070000002e-08,2610.64,7.22778920523448e-05
6/10/2021,1623283200,23897393010,23.897393010000002,2.3897393010000003e-08,2471.56,5.90638406677956e-05
6/11/2021,1623369600,25834690110,25.83469011,2.5834690110000003e-08,2355.09,6.084302033115991e-05
6/12/2021,1623456000,23189790716,23.189790716,2.3189790716e-08,2369.62,5.495099187644792e-05
6/13/2021,1623542400,17507233384,17.507233384000003,1.7507233384000002e-08,2509.7,4.3937903623824803e-05
6/14/2021,1623628800,22658681944,22.658681944,2.2658681944e-08,2582.12,5.850743582124128e-05
6/15/2021,1623715200,23075725137,23.075725137000003,2.3075725137e-08,2543.6,5.8695414458473204e-05
6/16/2021,1623801600,22743300318,22.743300318000003,2.2743300318e-08,2367.7,5.3849312162928596e-05
6/17/2021,1623888000,24807002704,24.807002704000002,2.4807002704e-08,2372.31,5.8849900584726244e-05
6/18/2021,1623974400,24274221643,24.274221643,2.4274221643000002e-08,2233.57,5.421817323515552e-05
6/19/2021,1624060800,18577786601,18.577786601,1.8577786601000003e-08,2166.61,4.025081822759262e-05
6/20/2021,1624147200,20783797940,20.783797940000003,2.0783797940000002e-08,2243.6,4.6630529058184e-05
6/21/2021,1624233600,46590886180,46.590886180000005,4.659088618e-08,1887.89,8.795846811036021e-05
6/22/2021,1624320000,73163723292,73.163723292,7.3163723292e-08,1880.83,0.00013760852567929236
6/23/2021,1624406400,25285766550,25.28576655,2.5285766550000003e-08,1967.95,4.976112428207251e-05
6/24/2021,1624492800,22090212482,22.090212482000002,2.2090212482000002e-08,1989.01,4.3937653528822824e-05
6/25/2021,1624579200,28010226315,28.010226315,2.8010226315000002e-08,1810.27,5.070607239125505e-05
6/26/2021,1624665600,18761864623,18.761864623,1.8761864623e-08,1830.94,3.435184841283562e-05
6/27/2021,1624752000,25645892227,25.645892227,2.5645892227e-08,1983.33,5.0864267430575914e-05
6/28/2021,1624838400,23714125368,23.714125368,2.3714125368000002e-08,2083.8,4.941549444183841e-05
6/29/2021,1624924800,26266202579,26.266202579,2.6266202579000002e-08,2165.61,5.6882350967108195e-05
6/30/2021,1625011200,32002625993,32.002625993,3.2002625993e-08,2276.14,7.284245712770702e-05
7/1/2021,1625097600,25133110011,25.133110011000003,2.5133110011000003e-08,2109.29,5.3013017615102196e-05
7/2/2021,1625184000,20722209911,20.722209911,2.0722209911e-08,2155.65,4.466983179464715e-05
7/3/2021,1625270400,18841863418,18.841863418000003,1.8841863418e-08,2227.18,4.196422136730124e-05
7/4/2021,1625356800,16413877925,16.413877925,1.6413877925000002e-08,2323.27,3.813387016681475e-05
7/5/2021,1625443200,20318933757,20.318933757,2.0318933757000002e-08,2196.71,4.463480497333948e-05
7/6/2021,1625529600,54871815247,54.871815247,5.4871815247e-08,2322.63,0.00012744692424713962
7/7/2021,1625616000,40369381391,40.369381391000005,4.0369381391000005e-08,2317.12,9.354070100871393e-05
7/8/2021,1625702400,37478388049,37.478388049,3.7478388049e-08,2114.51,7.9248426313491e-05
7/9/2021,1625788800,30266605013,30.266605013000003,3.0266605013e-08,2145.67,6.494214637824372e-05
7/10/2021,1625875200,18988461455,18.988461455,1.8988461455000002e-08,2110.47,4.007457824693385e-05
7/11/2021,1625961600,15796724325,15.796724325000001,1.5796724325e-08,2140.45,3.381209858144625e-05
7/12/2021,1626048000,30407815045,30.407815045000003,3.0407815045e-08,2032.88,6.18154390486796e-05
7/13/2021,1626134400,32450026038,32.450026038000004,3.2450026038e-08,1940.61,6.297284502960318e-05
7/14/2021,1626220800,45974504881,45.974504881,4.5974504881e-08,1994.22,9.168327712378782e-05
7/15/2021,1626307200,45196906108,45.196906108,4.5196906108000004e-08,1918.17,8.669534938918238e-05
7/16/2021,1626393600,42029589044,42.029589044000005,4.2029589044000004e-08,1877.05,7.889164011504021e-05
7/17/2021,1626480000,29976286417,29.976286417,2.9976286417e-08,1899.96,5.695374514084332e-05
7/18/2021,1626566400,30497194578,30.497194578000002,3.0497194578000004e-08,1891.96,5.7699472253792886e-05
7/19/2021,1626652800,30440382000,30.440382000000003,3.0440382e-08,1818.6,5.53588787052e-05
7/20/2021,1626739200,35422941438,35.422941438,3.5422941438000006e-08,1786.52,6.328379333781577e-05
7/21/2021,1626825600,27173423658,27.173423658,2.7173423658000003e-08,1994.98,5.4210436729236845e-05
7/22/2021,1626912000,33177581738,33.177581738,3.3177581738000004e-08,2024.74,6.717597684819812e-05
7/23/2021,1626998400,35451146095,35.451146095000006,3.5451146095000004e-08,2125.57,7.535389260514916e-05
7/24/2021,1627084800,24896279188,24.896279188,2.4896279188e-08,2185.98,5.4422768379384244e-05
7/25/2021,1627171200,23442307403,23.442307403,2.3442307403000003e-08,2194.34,5.144039282669903e-05
7/26/2021,1627257600,42016473026,42.016473026,4.2016473026000006e-08,2228.67,9.364085293885544e-05
7/27/2021,1627344000,40656771727,40.656771727000006,4.0656771727e-08,2301.98,9.359107538011947e-05
7/28/2021,1627430400,46698873266,46.698873266,4.6698873266000006e-08,2301.12,0.00010745971124985794
7/29/2021,1627516800,34329937499,34.329937499,3.4329937499e-08,2383.24,8.181648024511675e-05
7/30/2021,1627603200,39490647512,39.490647512,3.9490647512e-08,2470.76,9.757191224674913e-05
7/31/2021,1627689600,44287844806,44.287844806,4.4287844806e-08,2531.75,0.00011212575108759051
8/1/2021,1627776000,39568132114,39.568132114,3.9568132114000004e-08,2556.41,0.00010115236861755075
8/2/2021,1627862400,44396980231,44.396980231,4.4396980231000004e-08,2608.44,0.00011580685911374965
8/3/2021,1627948800,48965615995,48.965615995,4.8965615995000004e-08,2508.21,0.00012281604769481897
8/4/2021,1628035200,45772397433,45.772397433,4.5772397433000005e-08,2725.72,0.00012476273913107676
8/5/2021,1628121600,64498157332,64.498157332,6.4498157332e-08,2829.23,0.00018248012166841436
8/6/2021,1628208000,54095411950,54.095411950000006,5.4095411950000004e-08,2892.36,0.00015646340570770202
8/7/2021,1628294400,53823017552,53.823017552,5.3823017552000003e-08,3162.43,0.00017021152539697137
8/8/2021,1628380800,50740583150,50.740583150000006,5.0740583150000006e-08,3013.75,0.00015291943246831252
8/9/2021,1628467200,62245603314,62.24560331400001,6.2245603314e-08,3164.94,0.00019700359975261117
8/10/2021,1628553600,65215176708,65.215176708,6.5215176708e-08,3141.67,0.00020488456420822236
8/11/2021,1628640000,67302786720,67.30278672,6.730278672000001e-08,3168.24,0.0002132313809977728
8/12/2021,1628726400,58916336779,58.916336779000005,5.8916336779000006e-08,3047.29,0.00017953516390327892
8/13/2021,1628812800,62916929886,62.916929886000005,6.291692988600001e-08,3324.26,0.0002091522333428344
8/14/2021,1628899200,53617974436,53.617974436000004,5.3617974436e-08,3266.71,0.00017515437326982557
8/15/2021,1628985600,62553842764,62.553842764,6.2553842764e-08,3311.12,0.0002071232798527357
8/16/2021,1629072000,61227895718,61.227895718000006,6.1227895718e-08,3147.63,0.00019272276139884834
8/17/2021,1629158400,57136391227,57.136391227000004,5.7136391227000004e-08,3011.96,0.00017209252492007493
8/18/2021,1629244800,53671161049,53.671161049000006,5.3671161049e-08,3013.52,0.0001617391172443825
8/19/2021,1629331200,51748682012,51.748682012,5.1748682012e-08,3184.74,0.00016480609755089687
8/20/2021,1629417600,48398307664,48.398307664,4.8398307664e-08,3286.5,0.000159061038137736
8/21/2021,1629504000,40395653415,40.395653415000005,4.0395653415000006e-08,3226.59,0.00013034021135230488
8/22/2021,1629590400,40824934168,40.824934168000006,4.0824934168e-08,3241.65,0.00013234014784569722
8/23/2021,1629676800,67801123728,67.80112372800001,6.7801123728e-08,3322.71,0.00022528347182226288
8/24/2021,1629763200,86798598845,86.798598845,8.679859884500001e-08,3172.57,0.0002753746307376817
8/25/2021,1629849600,102281584369,102.281584369,1.02281584369e-07,3228.86,0.0003302529165056894
8/26/2021,1629936000,97977717090,97.97771709000001,9.797771709e-08,3093.62,0.0003031058251439658
8/27/2021,1630022400,121232572405,121.23257240500001,1.21232572405e-07,3275.87,0.0003971421469643674
8/28/2021,1630108800,89483984349,89.48398434900001,8.948398434900001e-08,3246.78,0.00029053481070464627
8/29/2021,1630195200,100686224824,100.686224824,1.00686224824e-07,3225.3,0.00032474328092484725
8/30/2021,1630281600,114338805789,114.338805789,1.14338805789e-07,3228.46,0.00036913826093755496
8/31/2021,1630368000,121467889345,121.467889345,1.2146788934500002e-07,3435.17,0.00041726284944126375
9/1/2021,1630454400,136212882273,136.21288227300002,1.3621288227300001e-07,3829.18,0.0005215836445421262
9/2/2021,1630540800,117151148070,117.15114807,1.1715114807e-07,3787.7,0.000443733403544739
9/3/2021,1630627200,159341576690,159.34157669,1.5934157669000002e-07,3939.79,0.0006277723504274951
9/4/2021,1630713600,127146983966,127.14698396600001,1.27146983966e-07,3887.01,0.0004942215981456817
9/5/2021,1630800000,116327025581,116.327025581,1.1632702558100001e-07,3952.33,0.00045976279301455377
9/6/2021,1630886400,124071173970,124.07117397,1.2407117397000002e-07,3928.4,0.0004874011998237481
9/7/2021,1630972800,213999180196,213.99918019600003,2.13999180196e-07,3433.48,0.0007347619052193621
9/8/2021,1631059200,156644999311,156.64499931100002,1.56644999311e-07,3499.69,0.0005482089376387136
9/9/2021,1631145600,151691169447,151.69116944700002,1.5169116944700002e-07,3424.24,0.0005194269700671953
9/10/2021,1631232000,107413546013,107.413546013,1.07413546013e-07,3209.41,0.0003447341087095823
9/11/2021,1631318400,70547078252,70.547078252,7.0547078252e-08,3266.43,0.00023043709281468034
9/12/2021,1631404800,66302908949,66.302908949,6.630290894900001e-08,3405.32,0.00022578262190220871
9/13/2021,1631491200,106664321726,106.66432172600001,1.0666432172600001e-07,3285.4,0.00035043496259860044
9/14/2021,1631577600,74476216590,74.47621659,7.447621659e-08,3436.05,0.0002559040040140695
9/15/2021,1631664000,75053250319,75.053250319,7.5053250319e-08,3615.22,0.00027133401161825516
9/16/2021,1631750400,89060409614,89.06040961400001,8.9060409614e-08,3569.26,0.00031787975761886567
9/17/2021,1631836800,80831792329,80.83179232900001,8.0831792329e-08,3398.82,0.00027473271240365183
9/18/2021,1631923200,57959970897,57.959970897000005,5.7959970897000004e-08,3435.76,0.00019913654960907674
9/19/2021,1632009600,65198396168,65.198396168,6.5198396168e-08,3328.85,0.00021703568108384682
9/20/2021,1632096000,93627396666,93.62739666600001,9.362739666600001e-08,2966.51,0.0002777466084836557
9/21/2021,1632182400,106504123903,106.504123903,1.0650412390300001e-07,2760.2,0.00029397268279706063
9/22/2021,1632268800,73923487712,73.92348771200001,7.3923487712e-08,3078.88,0.00022760154784672257
9/23/2021,1632355200,91230950648,91.230950648,9.123095064800001e-08,3154.62,0.0002877989815331938
9/24/2021,1632441600,78526866487,78.526866487,7.852686648700001e-08,2930.86,0.00023015125191208884
9/25/2021,1632528000,50962187650,50.962187650000004,5.096218765e-08,2925.34,0.000149081726020051
9/26/2021,1632614400,71250486571,71.25048657100001,7.1250486571e-08,3064.21,0.00021832645345572392
9/27/2021,1632700800,138455152357,138.455152357,1.38455152357e-07,2927.73,0.00040535930321015966
9/28/2021,1632787200,95008647483,95.008647483,9.5008647483e-08,2807.44,0.00026673107728967355
9/29/2021,1632873600,83688301230,83.68830123000001,8.368830123000001e-08,2850.87,0.00023858446732757013
9/30/2021,1632960000,107078373237,107.07837323700001,1.0707837323700001e-07,3000.83,0.00032132399476078675
10/1/2021,1633046400,93359939426,93.35993942600001,9.3359939426e-08,3310.63,0.0003090802162618984
10/2/2021,1633132800,68628077449,68.628077449,6.8628077449e-08,3389.48,0.00023261349595183651
10/3/2021,1633219200,65821653497,65.821653497,6.5821653497e-08,3420.14,0.00022511926999122957
10/4/2021,1633305600,105762393776,105.76239377600001,1.0576239377600001e-07,3384.5,0.000357952821734872
10/5/2021,1633392000,130495357534,130.49535753400002,1.30495357534e-07,3516.09,0.00045883342167172213
10/6/2021,1633478400,150034552460,150.03455246000001,1.5003455246e-07,3576.08,0.0005365355623611568
10/7/2021,1633564800,151975664165,151.975664165,1.5197566416500002e-07,3588.2,0.000545319078156853
10/8/2021,1633651200,126365894925,126.365894925,1.2636589492500002e-07,3562.84,0.0004502214650745871
10/9/2021,1633737600,84647984176,84.64798417600001,8.464798417600001e-08,3576.4,0.00030273505060704643
10/10/2021,1633824000,86179335901,86.179335901,8.6179335901e-08,3416.49,0.0002944308393124075
10/11/2021,1633910400,114272474792,114.27247479200001,1.14272474792e-07,3544.14,0.00040499764880931886
10/12/2021,1633996800,97930380585,97.93038058500001,9.7930380585e-08,3490.61,0.00034183676577380687
10/13/2021,1634083200,108522185833,108.52218583300001,1.0852218583300001e-07,3607.55,0.0003914992115018392
10/14/2021,1634169600,138988036863,138.98803686300002,1.3898803686300002e-07,3791.23,0.0005269356149961115
10/15/2021,1634256000,152666220738,152.66622073800002,1.52666220738e-07,3868.16,0.0005905373684099021
10/16/2021,1634342400,90967356392,90.967356392,9.096735639200001e-08,3829.61,0.00034836949771236715
10/17/2021,1634428800,80516798136,80.516798136,8.051679813600001e-08,3846.66,0.0003097207467178258
10/18/2021,1634515200,113413635116,113.41363511600001,1.1341363511600001e-07,3746.14,0.0004248633550534523
10/19/2021,1634601600,79599322886,79.59932288600001,7.959932288600001e-08,3877.45,0.00030864239452432074
10/20/2021,1634688000,87248508777,87.24850877700001,8.7248508777e-08,4162.49,0.0003631710452991747
10/21/2021,1634774400,100283479294,100.283479294,1.00283479294e-07,4062.76,0.0004074277083364915
10/22/2021,1634860800,91861894977,91.861894977,9.186189497700001e-08,3971.95,0.00036487085375389516
10/23/2021,1634947200,71610688632,71.610688632,7.1610688632e-08,4168.96,0.00029854209647926273
10/24/2021,1635033600,80106768615,80.10676861500001,8.010676861500001e-08,4082.08,0.0003270022380279192
10/25/2021,1635120000,104406968417,104.406968417,1.04406968417e-07,4220.26,0.0004406245525315285
10/26/2021,1635206400,131867465257,131.86746525700002,1.31867465257e-07,4129.95,0.0005446060381381472
10/27/2021,1635292800,177194359917,177.194359917,1.77194359917e-07,3924.31,0.0006953655985658823
10/28/2021,1635379200,198025656236,198.025656236,1.9802565623600003e-07,4288.22,0.00084917757958434
10/29/2021,1635465600,183858697954,183.858697954,1.8385869795400002e-07,4417.4,0.0008121774123419996
