,day,symbol,deposit,borrow
769,2022-01-13T00:00:00+00:00,USDC,3457986162.0156155,2996259837.5327907
770,2022-01-12T00:00:00+00:00,USDC,3464072603.345371,2994046678.72853
771,2022-01-11T00:00:00+00:00,USDC,3470416129.95258,2961243685.100025
772,2022-01-10T00:00:00+00:00,USDC,3464447232.5937204,2926186093.3130417
773,2022-01-09T00:00:00+00:00,USDC,3494237192.791378,2937127800.992349
774,2022-01-08T00:00:00+00:00,USDC,3494967769.964378,2934173483.1642222
775,2022-01-07T00:00:00+00:00,USDC,3494012958.852248,2939788379.6094055
776,2022-01-06T00:00:00+00:00,USDC,3476932772.0198374,3005985275.958788
777,2022-01-05T00:00:00+00:00,USDC,3472531377.5405383,3055572071.533053
778,2022-01-04T00:00:00+00:00,USDC,3525111841.164689,3116013270.5830936
779,2022-01-03T00:00:00+00:00,USDC,3506251657.9661403,3080811556.6519427
780,2022-01-02T00:00:00+00:00,USDC,3508965109.6035967,3089845807.8167763
781,2022-01-01T00:00:00+00:00,USDC,3546533785.198257,3114211104.5160394
782,2021-12-31T00:00:00+00:00,USDC,3629679384.437381,3084303203.113358
783,2021-12-30T00:00:00+00:00,USDC,3646154279.836957,3095727181.5842533
784,2021-12-29T00:00:00+00:00,USDC,3757475115.4788513,3180754810.460972
785,2021-12-28T00:00:00+00:00,USDC,3734839218.582492,3197483992.619304
786,2021-12-27T00:00:00+00:00,USDC,3731140527.497639,3208241062.4212217
787,2021-12-26T00:00:00+00:00,USDC,3752487062.269438,3224799342.753344
788,2021-12-25T00:00:00+00:00,USDC,3682704614.166667,3140248465.222066
789,2021-12-24T00:00:00+00:00,USDC,3487223828.435601,2954192232.988045
790,2021-12-23T00:00:00+00:00,USDC,3499613669.8441257,2946512545.4586954
791,2021-12-22T00:00:00+00:00,USDC,3488776459.49701,2945760480.1820087
792,2021-12-21T00:00:00+00:00,USDC,3442792454.8516455,2897272273.2099643
793,2021-12-20T00:00:00+00:00,USDC,3458899428.509336,2834027272.968021
794,2021-12-19T00:00:00+00:00,USDC,3524001642.083735,2856579751.706831
795,2021-12-18T00:00:00+00:00,USDC,3492262549.82399,2859849007.7341366
796,2021-12-17T00:00:00+00:00,USDC,3633321775.362812,2948071157.1852117
797,2021-12-16T00:00:00+00:00,USDC,3622031645.61151,2940626217.805152
798,2021-12-15T00:00:00+00:00,USDC,3534222947.139985,2892067172.6989393
799,2021-12-14T00:00:00+00:00,USDC,3555586540.254083,2883940224.7690196
800,2021-12-13T00:00:00+00:00,USDC,3504372936.8123665,2854047777.9494076
801,2021-12-12T00:00:00+00:00,USDC,3490101688.4062963,2886836257.4455266
802,2021-12-11T00:00:00+00:00,USDC,3403302543.565796,2897991308.8549848
803,2021-12-10T00:00:00+00:00,USDC,3250103962.7098813,2766353033.2938323
804,2021-12-09T00:00:00+00:00,USDC,3229471148.3552885,2781058477.1862946
805,2021-12-08T00:00:00+00:00,USDC,3219046541.456065,2825557465.935074
806,2021-12-07T00:00:00+00:00,USDC,3287952491.081386,2859880538.095525
807,2021-12-06T00:00:00+00:00,USDC,3258559759.2950783,2849987116.3511357
808,2021-12-05T00:00:00+00:00,USDC,3264855784.7464023,2835223111.9737296
809,2021-12-04T00:00:00+00:00,USDC,3240644414.5911517,2839815005.4343066
810,2021-12-03T00:00:00+00:00,USDC,3282412414.371788,2915973914.8762345
811,2021-12-02T00:00:00+00:00,USDC,3319306963.448865,2887438859.986746
812,2021-12-01T00:00:00+00:00,USDC,3358550935.5983267,2906217261.4920697
813,2021-11-30T00:00:00+00:00,USDC,3338640210.8643646,2874392624.0081873
814,2021-11-29T00:00:00+00:00,USDC,3321059264.4007673,2843604412.7009225
815,2021-11-28T00:00:00+00:00,USDC,3339962707.8516383,2819998434.1208134
816,2021-11-27T00:00:00+00:00,USDC,3212994768.7169538,2715157828.2888045
817,2021-11-26T00:00:00+00:00,USDC,3183491670.7074313,2689559672.771903
818,2021-11-25T00:00:00+00:00,USDC,3212871490.956132,2783651520.898505
819,2021-11-24T00:00:00+00:00,USDC,3201244063.112721,2755264283.0896173
820,2021-11-23T00:00:00+00:00,USDC,3236649382.5192227,2770852327.204304
821,2021-11-22T00:00:00+00:00,USDC,3278860651.0190654,2774136754.2012033
822,2021-11-21T00:00:00+00:00,USDC,3286511861.1683803,2767728147.54051
823,2021-11-20T00:00:00+00:00,USDC,3223440493.7647457,2730988707.7938666
824,2021-11-19T00:00:00+00:00,USDC,3190605651.790111,2690214413.532656
825,2021-11-18T00:00:00+00:00,USDC,3261051963.828019,2741123871.951107
826,2021-11-17T00:00:00+00:00,USDC,3249490404.2592373,2739523227.2234764
827,2021-11-16T00:00:00+00:00,USDC,3276532102.4903164,2903854201.290987
828,2021-11-15T00:00:00+00:00,USDC,3308669039.572873,2953518941.9866633
829,2021-11-14T00:00:00+00:00,USDC,3358805024.4739766,2980795722.398627
830,2021-11-13T00:00:00+00:00,USDC,3304735139.5462475,2944128883.922275
831,2021-11-12T00:00:00+00:00,USDC,3516522021.064549,3143430919.3450356
832,2021-11-11T00:00:00+00:00,USDC,3504205462.909695,3105806246.917204
833,2021-11-10T00:00:00+00:00,USDC,3473116779.5930886,3092885394.3600492
834,2021-11-09T00:00:00+00:00,USDC,3437555486.1653366,3102229765.7427936
835,2021-11-08T00:00:00+00:00,USDC,3494374588.6069403,3113470119.783032
836,2021-11-07T00:00:00+00:00,USDC,3443762788.8156323,3031056456.3579025
837,2021-11-06T00:00:00+00:00,USDC,3439164124.6786957,3016359684.6085806
838,2021-11-05T00:00:00+00:00,USDC,3440662001.7815228,3008113933.7480197
839,2021-11-04T00:00:00+00:00,USDC,3417512158.5147185,2970915073.768973
840,2021-11-03T00:00:00+00:00,USDC,3028490088.6717167,2718299884.054436
841,2021-11-02T00:00:00+00:00,USDC,2832474418.343076,2562405743.790213
842,2021-11-01T00:00:00+00:00,USDC,2574240083.0172415,2249208285.7093463
843,2021-10-31T00:00:00+00:00,USDC,2490508453.2575974,2293519938.850702
844,2021-10-30T00:00:00+00:00,USDC,2426642155.5893936,2247276256.5972686
845,2021-10-29T00:00:00+00:00,USDC,2431358474.5613675,2175184831.504602
846,2021-10-28T00:00:00+00:00,USDC,4391128144.680899,3981472218.027103
847,2021-10-27T00:00:00+00:00,USDC,4606178309.875629,4144735488.449402
848,2021-10-26T00:00:00+00:00,USDC,4394818032.935,3970671472.5071397
849,2021-10-25T00:00:00+00:00,USDC,4420151614.897258,3989255875.0572615
850,2021-10-24T00:00:00+00:00,USDC,4416986343.331436,3984718605.655074
851,2021-10-23T00:00:00+00:00,USDC,4413738011.651378,3960980744.6205425
852,2021-10-22T00:00:00+00:00,USDC,4396546202.547207,3946413361.8444242
853,2021-10-21T00:00:00+00:00,USDC,4403498799.649095,3986040933.3770103
854,2021-10-20T00:00:00+00:00,USDC,4265998276.239351,3859029010.5685387
855,2021-10-19T00:00:00+00:00,USDC,4276869966.3001404,3873807424.8930945
856,2021-10-18T00:00:00+00:00,USDC,4264148306.9822,3896992633.2137637
857,2021-10-17T00:00:00+00:00,USDC,4241734300.7306843,3845539330.670554
858,2021-10-16T00:00:00+00:00,USDC,4249054722.0958033,3854052245.911741
859,2021-10-15T00:00:00+00:00,USDC,4261777673.862005,3837685873.1391635
860,2021-10-14T00:00:00+00:00,USDC,4598251851.117506,4171720334.533377
861,2021-10-13T00:00:00+00:00,USDC,4605751559.395642,4167997164.1900992
862,2021-10-12T00:00:00+00:00,USDC,4596516395.606762,4158632044.393778
863,2021-10-11T00:00:00+00:00,USDC,4597148969.742701,4158995838.579806
864,2021-10-10T00:00:00+00:00,USDC,4584109639.925017,4140177996.9764094
865,2021-10-09T00:00:00+00:00,USDC,4593786138.909411,4137725249.4150367
866,2021-10-08T00:00:00+00:00,USDC,4591819287.572628,4138267371.890179
867,2021-10-07T00:00:00+00:00,USDC,4607260964.7724905,4169152753.909896
868,2021-10-06T00:00:00+00:00,USDC,4576791846.329313,4151197209.156237
869,2021-10-05T00:00:00+00:00,USDC,4582003653.680778,4157838795.9918947
870,2021-10-04T00:00:00+00:00,USDC,4595695407.299562,4161546316.8745008
871,2021-10-03T00:00:00+00:00,USDC,4594829802.006822,4150082233.344874
872,2021-10-02T00:00:00+00:00,USDC,4498953286.655444,4062733621.970586
873,2021-10-01T00:00:00+00:00,USDC,4456138528.493024,4042634218.4588675
874,2021-09-30T00:00:00+00:00,USDC,4628943681.5085945,4130838980.9443345
875,2021-09-29T00:00:00+00:00,USDC,4611591345.326096,4146045037.282709
876,2021-09-28T00:00:00+00:00,USDC,4613822594.589644,4156271303.4025383
877,2021-09-27T00:00:00+00:00,USDC,4870285057.091482,4399095819.507773
878,2021-09-26T00:00:00+00:00,USDC,5833426022.064393,5154863766.107713
879,2021-09-25T00:00:00+00:00,USDC,5754663601.50096,5138991253.828124
880,2021-09-24T00:00:00+00:00,USDC,5694051248.497817,5142167469.971411
881,2021-09-23T00:00:00+00:00,USDC,5709900001.419211,5163485721.619227
882,2021-09-22T00:00:00+00:00,USDC,5724286150.54519,5162229194.830945
883,2021-09-21T00:00:00+00:00,USDC,5815585511.83046,5219673802.349371
884,2021-09-20T00:00:00+00:00,USDC,5805219445.201259,5232930833.551307
885,2021-09-19T00:00:00+00:00,USDC,5692753213.583379,5124442914.628043
886,2021-09-18T00:00:00+00:00,USDC,5662363932.450734,5106326800.924026
887,2021-09-17T00:00:00+00:00,USDC,5658004750.357093,5104600861.329238
888,2021-09-16T00:00:00+00:00,USDC,5632541625.178598,5070637660.309226
889,2021-09-15T00:00:00+00:00,USDC,5648840222.0435095,5052274550.492892
890,2021-09-14T00:00:00+00:00,USDC,5638704242.27292,4992338998.570161
891,2021-09-13T00:00:00+00:00,USDC,5689800042.987603,5161350184.612283
892,2021-09-12T00:00:00+00:00,USDC,5699033952.345703,5174742150.220478
893,2021-09-11T00:00:00+00:00,USDC,5767055437.006466,5204048386.557228
894,2021-09-10T00:00:00+00:00,USDC,5776414854.383027,5207911283.876457
895,2021-09-09T00:00:00+00:00,USDC,5762379688.528385,5209311019.570985
896,2021-09-08T00:00:00+00:00,USDC,5761995985.47863,5142878279.112344
897,2021-09-07T00:00:00+00:00,USDC,5753810150.78173,5180226752.037326
898,2021-09-06T00:00:00+00:00,USDC,5816141665.079878,5282159024.076749
899,2021-09-05T00:00:00+00:00,USDC,5877601983.129604,5297679008.890041
900,2021-09-04T00:00:00+00:00,USDC,5870354165.582283,5273380971.861662
901,2021-09-03T00:00:00+00:00,USDC,5794408637.297923,5255704658.682168
902,2021-09-02T00:00:00+00:00,USDC,5696625533.081884,5173404152.990628
903,2021-09-01T00:00:00+00:00,USDC,5708151265.445627,5153444603.604462
904,2021-08-31T00:00:00+00:00,USDC,5703969554.14764,5152684497.45679
905,2021-08-30T00:00:00+00:00,USDC,5685291696.792463,5150587748.735961
906,2021-08-29T00:00:00+00:00,USDC,5677521310.036664,5122242467.720361
907,2021-08-28T00:00:00+00:00,USDC,5674382802.438463,5125305016.007292
908,2021-08-27T00:00:00+00:00,USDC,5685710432.980193,5126075547.115518
909,2021-08-26T00:00:00+00:00,USDC,5694540587.885598,5128939764.858224
910,2021-08-25T00:00:00+00:00,USDC,5686896928.337204,5129955288.889709
911,2021-08-24T00:00:00+00:00,USDC,5678118288.167025,5124858046.303244
912,2021-08-23T00:00:00+00:00,USDC,5744811307.853313,5127548582.040476
913,2021-08-22T00:00:00+00:00,USDC,5649795869.354015,5130545526.735629
914,2021-08-21T00:00:00+00:00,USDC,5656863869.775003,5135361932.486523
915,2021-08-20T00:00:00+00:00,USDC,5684613602.433517,5135916817.666767
916,2021-08-19T00:00:00+00:00,USDC,5893703228.557194,5189105222.191825
917,2021-08-18T00:00:00+00:00,USDC,5878016457.286227,5194106161.102351
918,2021-08-17T00:00:00+00:00,USDC,5883338741.097946,5116882038.6730385
919,2021-08-16T00:00:00+00:00,USDC,5855096850.147721,5091791125.840496
920,2021-08-15T00:00:00+00:00,USDC,5851545547.860344,5083621710.961426
921,2021-08-14T00:00:00+00:00,USDC,5857225660.727092,5077777802.532489
922,2021-08-13T00:00:00+00:00,USDC,5561911714.601978,4770194621.740676
923,2021-08-12T00:00:00+00:00,USDC,5839679653.997242,4765633457.917109
924,2021-08-11T00:00:00+00:00,USDC,5871234753.463723,4700864148.785426
925,2021-08-10T00:00:00+00:00,USDC,5943774109.71894,4636507253.491304
926,2021-08-09T00:00:00+00:00,USDC,5934619183.021227,4636835642.846382
927,2021-08-08T00:00:00+00:00,USDC,5579993721.750501,4307597807.452978
928,2021-08-07T00:00:00+00:00,USDC,5579677342.996818,4301082711.211492
929,2021-08-06T00:00:00+00:00,USDC,5583403717.632884,4262019472.826414
930,2021-08-05T00:00:00+00:00,USDC,5683372975.696562,4239380080.8895097
931,2021-08-04T00:00:00+00:00,USDC,5699416649.121783,4193345185.2639303
932,2021-08-03T00:00:00+00:00,USDC,5735602048.8292885,4189008401.2919626
933,2021-08-02T00:00:00+00:00,USDC,5572902752.938956,4141472330.319108
934,2021-08-01T00:00:00+00:00,USDC,5559213661.112962,4135617285.3078747
935,2021-07-31T00:00:00+00:00,USDC,5569187182.671574,4118761441.944855
936,2021-07-30T00:00:00+00:00,USDC,5540980553.458139,4069893277.776209
937,2021-07-29T00:00:00+00:00,USDC,5529146176.535833,4042097678.7553067
938,2021-07-28T00:00:00+00:00,USDC,5517814170.156919,4042421771.854767
939,2021-07-27T00:00:00+00:00,USDC,5522976026.342124,4042612576.8173757
940,2021-07-26T00:00:00+00:00,USDC,5508664862.836568,4032069900.333527
941,2021-07-25T00:00:00+00:00,USDC,5577615070.821678,4032377947.4322286
942,2021-07-24T00:00:00+00:00,USDC,5514818453.051076,4028877762.575083
943,2021-07-23T00:00:00+00:00,USDC,5515569887.781523,4026522419.127149
944,2021-07-22T00:00:00+00:00,USDC,5499889762.337866,4017576134.723324
945,2021-07-21T00:00:00+00:00,USDC,5499631766.940453,3975591669.700072
946,2021-07-20T00:00:00+00:00,USDC,5526352311.182989,3987577886.889679
947,2021-07-19T00:00:00+00:00,USDC,5586095344.347992,4060331415.9124455
948,2021-07-18T00:00:00+00:00,USDC,5625617628.565135,4115343697.569207
949,2021-07-17T00:00:00+00:00,USDC,5642127230.685399,4143868573.8068037
950,2021-07-16T00:00:00+00:00,USDC,5605200342.391328,4144246870.471456
951,2021-07-15T00:00:00+00:00,USDC,4488716134.050731,3082592905.3278594
952,2021-07-14T00:00:00+00:00,USDC,4056349616.630208,2848292115.567835
953,2021-07-13T00:00:00+00:00,USDC,3981997421.2261305,2820278160.6726027
954,2021-07-12T00:00:00+00:00,USDC,4061101250.481327,2850330953.859941
955,2021-07-11T00:00:00+00:00,USDC,4069253831.2397246,2834649939.2564006
956,2021-07-10T00:00:00+00:00,USDC,4065876916.1089787,2832715108.012729
957,2021-07-09T00:00:00+00:00,USDC,3940455313.8746843,2703238596.2409544
958,2021-07-08T00:00:00+00:00,USDC,3934200330.071515,2720998215.9678965
959,2021-07-07T00:00:00+00:00,USDC,3918720256.2724237,2711686139.255171
960,2021-07-06T00:00:00+00:00,USDC,3838615332.2535443,2704178691.9348054
961,2021-07-05T00:00:00+00:00,USDC,3794348330.887785,2693980931.236263
962,2021-07-04T00:00:00+00:00,USDC,3793590201.7950974,2711116451.3603935
963,2021-07-03T00:00:00+00:00,USDC,3810792404.8225427,2703388559.085233
964,2021-07-02T00:00:00+00:00,USDC,3839473590.984483,2724879033.8321557
965,2021-07-01T00:00:00+00:00,USDC,3841998913.7983475,2738418073.1793714
966,2021-06-30T00:00:00+00:00,USDC,3846063156.1812043,2748648641.7188425
967,2021-06-29T00:00:00+00:00,USDC,4103569040.483073,2827261287.6404347
968,2021-06-28T00:00:00+00:00,USDC,4021972908.5587263,2796690058.5696754
969,2021-06-27T00:00:00+00:00,USDC,4091177132.162251,2835353053.051149
970,2021-06-26T00:00:00+00:00,USDC,4236059767.398262,2986058659.567423
971,2021-06-25T00:00:00+00:00,USDC,4243720453.3674493,2964287562.7857065
972,2021-06-24T00:00:00+00:00,USDC,4272670818.4718103,3000394955.9434743
973,2021-06-23T00:00:00+00:00,USDC,4514008470.602625,3173073094.970225
974,2021-06-22T00:00:00+00:00,USDC,4574805005.348185,3182041395.3449817
975,2021-06-21T00:00:00+00:00,USDC,4545860099.418314,3195292156.0582523
976,2021-06-20T00:00:00+00:00,USDC,4432262472.452661,3258200877.310166
977,2021-06-19T00:00:00+00:00,USDC,4426639552.828326,3274249182.570192
978,2021-06-18T00:00:00+00:00,USDC,4392879673.399019,3269916968.2056236
979,2021-06-17T00:00:00+00:00,USDC,4403004154.091828,3313735279.227407
980,2021-06-16T00:00:00+00:00,USDC,4383494508.66769,3327680724.362724
981,2021-06-15T00:00:00+00:00,USDC,4381757329.207435,3292809995.885877
982,2021-06-14T00:00:00+00:00,USDC,4372301339.277025,3276341483.500035
983,2021-06-13T00:00:00+00:00,USDC,4420977056.660621,3274642214.2862735
984,2021-06-12T00:00:00+00:00,USDC,4399853415.686866,3258513585.6231008
985,2021-06-11T00:00:00+00:00,USDC,4330296450.121641,3208975725.148389
986,2021-06-10T00:00:00+00:00,USDC,4332874899.248596,3191793367.13164
987,2021-06-09T00:00:00+00:00,USDC,4343185205.136097,3186339481.125722
988,2021-06-08T00:00:00+00:00,USDC,4319697298.359987,3183569689.9115925
989,2021-06-07T00:00:00+00:00,USDC,4260432552.272509,3188855843.1649
990,2021-06-06T00:00:00+00:00,USDC,4199893782.529697,2943602196.5728703
991,2021-06-05T00:00:00+00:00,USDC,4193258181.7063813,2942521021.4923325
992,2021-06-04T00:00:00+00:00,USDC,4168620630.752431,2937667760.108376
993,2021-06-03T00:00:00+00:00,USDC,4172562866.2559853,2954601575.8434567
994,2021-06-02T00:00:00+00:00,USDC,4222479395.4688125,2956596774.8512955
995,2021-06-01T00:00:00+00:00,USDC,4240156943.0326343,2948543163.0093074
996,2021-05-31T00:00:00+00:00,USDC,4233099387.126561,2950840611.438365
997,2021-05-30T00:00:00+00:00,USDC,4285664077.2870746,2932037060.033148
998,2021-05-29T00:00:00+00:00,USDC,4014439898.3159533,2705845182.316306
999,2021-05-28T00:00:00+00:00,USDC,3636592777.715459,2665861468.394754
1000,2021-05-27T00:00:00+00:00,USDC,3651797364.894775,2690397929.1077843
