,ctoken_symbol,date,total_supply,total_borrow
415,USDT,2022-02-20,816102078.7725372,486767681.28611124
416,USDT,2022-02-21,815809911.121609,486298605.31459767
417,USDT,2022-02-22,813415634.0407887,493464544.069153
418,USDT,2022-02-23,779362090.9822589,500382977.7134961
419,USDT,2022-02-24,762431755.6081594,502834545.30764115
420,USDT,2022-02-25,765684113.8808293,507823897.79180837
421,USDT,2022-02-26,766257432.0040385,507860251.89381737
422,USDT,2022-02-27,765944615.4603604,499101452.1940649
423,USDT,2022-02-28,765117240.41736,488240220.34094626
424,USDT,2022-03-01,764413352.5956627,475276643.2867224
425,USDT,2022-03-02,763691030.9508555,473702590.1615198
426,USDT,2022-03-03,761030152.6755471,459783815.8602759
427,USDT,2022-03-04,778995467.079598,453167386.10797364
428,USDT,2022-03-05,784096635.7070184,459335177.4824956
429,USDT,2022-03-06,784230882.4994406,458463830.5379755
430,USDT,2022-03-07,781533535.23999,453706184.44103694
431,USDT,2022-03-08,764412413.0890167,492796735.44692886
432,USDT,2022-03-09,755426916.009326,497531396.0089732
433,USDT,2022-03-10,754924721.9828893,510150954.42978364
434,USDT,2022-03-11,762609893.4106835,562358165.9426507
435,USDT,2022-03-12,756779204.4964473,549978371.4501281
436,USDT,2022-03-13,758738392.7426792,547872404.8262633
437,USDT,2022-03-14,754277918.2231257,549941404.7955108
438,USDT,2022-03-15,751769385.6069546,567173610.6204295
439,USDT,2022-03-16,761417264.9045256,572380309.768597
440,USDT,2022-03-17,763083608.7446089,573486622.9446785
441,USDT,2022-03-18,765298793.4760005,573281646.4935257
442,USDT,2022-03-19,768990740.7230917,573002274.4398066
443,USDT,2022-03-20,773594877.8221942,564373618.2747377
444,USDT,2022-03-21,771773507.7702895,562812616.2973223
445,USDT,2022-03-22,770403816.9795355,560704517.3554018
446,USDT,2022-03-23,774745211.0401293,569161847.0914117
447,USDT,2022-03-24,774158159.5359915,568911589.0536381
448,USDT,2022-03-25,771071595.8440982,565056023.4075319
449,USDT,2022-03-26,755032466.4287617,559987821.8919551
450,USDT,2022-03-27,722454764.3184693,558466598.0259804
451,USDT,2022-03-28,718885677.3578454,561242682.3346354
452,USDT,2022-03-29,714175833.8074653,549659915.6738199
453,USDT,2022-03-30,719095830.2773483,528456330.62136525
454,USDT,2022-03-31,714210933.0810239,531488052.6713851
455,USDT,2022-04-01,704366666.7331538,533802604.0163208
456,USDT,2022-04-02,721936973.4561441,537611062.9936852
457,USDT,2022-04-03,680821741.9915165,542404380.3945868
458,USDT,2022-04-04,677417402.2094207,548979673.513676
459,USDT,2022-04-05,683975363.3355749,558863767.5327566
460,USDT,2022-04-06,694253494.4435911,563253153.9876066
461,USDT,2022-04-07,696645846.0562841,558723381.3861973
462,USDT,2022-04-08,686388871.4437058,546969315.739884
463,USDT,2022-04-09,678472015.2884616,544983105.292542
